member_id;book_copy_id;staff_id;issue_date;due_date;returned_or_not
834;117993;7;2019-03-25;2019-04-09;TRUE
557;17328;2;2022-04-16;2022-05-01;TRUE
14;38431;2;2023-03-15;2023-03-30;TRUE
532;105285;7;2018-10-07;2018-10-22;TRUE
720;41734;4;2017-10-14;2017-10-29;TRUE
622;108730;6;2022-09-11;2022-09-26;TRUE
944;6871;7;2021-02-05;2021-02-20;TRUE
524;86581;4;2019-02-07;2019-02-22;TRUE
9;101467;2;2022-11-30;2022-12-15;TRUE
284;106620;1;2020-06-02;2020-06-17;TRUE
695;3291;6;2019-04-29;2019-05-14;TRUE
941;58737;3;2017-09-23;2017-10-08;TRUE
479;24024;3;2021-12-31;2022-01-15;TRUE
622;67330;2;2018-04-12;2018-04-27;TRUE
730;82136;3;2022-06-01;2022-06-16;TRUE
889;9500;1;2023-10-26;2023-11-10;FALSE
635;77831;3;2020-09-02;2020-09-17;TRUE
852;80433;7;2020-11-05;2020-11-20;TRUE
219;23214;1;2020-05-29;2020-06-13;TRUE
463;111370;7;2023-05-28;2023-06-12;TRUE
216;68862;3;2022-04-15;2022-04-30;TRUE
101;72169;7;2022-05-15;2022-05-30;TRUE
13;53552;7;2023-11-17;2023-12-02;TRUE
88;59514;7;2020-12-08;2020-12-23;TRUE
532;41875;6;2018-03-05;2018-03-20;TRUE
38;63527;6;2023-01-26;2023-02-10;TRUE
521;100719;3;2019-02-23;2019-03-10;TRUE
594;76449;4;2023-05-18;2023-06-02;TRUE
300;81335;5;2021-01-23;2021-02-07;TRUE
36;68003;1;2017-11-27;2017-12-12;TRUE
402;77291;1;2022-07-15;2022-07-30;TRUE
761;83985;4;2021-04-12;2021-04-27;TRUE
519;31227;7;2022-02-08;2022-02-23;TRUE
489;26187;7;2021-03-21;2021-04-05;TRUE
390;109679;3;2023-01-16;2023-01-31;TRUE
288;117128;5;2021-02-19;2021-03-06;TRUE
325;63355;3;2020-03-18;2020-04-02;TRUE
413;22919;3;2019-04-21;2019-05-06;TRUE
116;106064;1;2017-12-22;2018-01-06;TRUE
91;46668;4;2023-06-17;2023-07-02;TRUE
599;23229;3;2017-11-19;2017-12-04;TRUE
392;44612;2;2020-05-24;2020-06-08;TRUE
875;85113;1;2023-01-30;2023-02-14;TRUE
823;60703;6;2018-02-11;2018-02-26;TRUE
331;14377;3;2017-11-07;2017-11-22;TRUE
488;109777;5;2020-11-19;2020-12-04;TRUE
327;96383;2;2019-09-03;2019-09-18;TRUE
513;29315;4;2018-08-27;2018-09-11;TRUE
41;115086;1;2023-03-25;2023-04-09;TRUE
366;11200;7;2017-12-23;2018-01-07;TRUE
597;42626;3;2023-02-12;2023-02-27;TRUE
992;96267;7;2020-04-06;2020-04-21;TRUE
455;11252;7;2019-09-30;2019-10-15;TRUE
890;118245;4;2019-10-01;2019-10-16;TRUE
126;79309;6;2021-05-18;2021-06-02;TRUE
142;118868;4;2020-05-24;2020-06-08;TRUE
296;56887;4;2020-06-11;2020-06-26;TRUE
548;111350;5;2021-07-15;2021-07-30;TRUE
77;119011;6;2021-04-12;2021-04-27;TRUE
953;54689;4;2019-12-13;2019-12-28;TRUE
148;63156;2;2020-11-03;2020-11-18;TRUE
545;97008;7;2020-08-11;2020-08-26;TRUE
199;21445;5;2022-12-23;2023-01-07;TRUE
766;118727;6;2023-07-01;2023-07-16;TRUE
45;62647;1;2018-06-28;2018-07-13;TRUE
398;101890;5;2018-04-13;2018-04-28;TRUE
37;52256;5;2021-02-09;2021-02-24;TRUE
187;79134;4;2018-02-18;2018-03-05;TRUE
490;55150;2;2022-08-18;2022-09-02;TRUE
313;39443;2;2019-08-15;2019-08-30;TRUE
716;46762;1;2021-11-28;2021-12-13;TRUE
509;101394;2;2022-07-16;2022-07-31;TRUE
352;9217;1;2019-08-11;2019-08-26;TRUE
201;96491;1;2023-05-29;2023-06-13;TRUE
124;29508;2;2019-01-21;2019-02-05;TRUE
846;17141;5;2021-08-19;2021-09-03;TRUE
444;62143;6;2018-11-01;2018-11-16;TRUE
76;4425;2;2022-07-30;2022-08-14;TRUE
529;25668;6;2018-05-26;2018-06-10;TRUE
501;48470;6;2019-12-19;2020-01-03;TRUE
691;35702;1;2023-08-28;2023-09-12;TRUE
229;47210;1;2019-03-11;2019-03-26;TRUE
928;41907;1;2020-04-03;2020-04-18;TRUE
408;26493;5;2017-12-03;2017-12-18;TRUE
51;51249;1;2021-12-25;2022-01-09;TRUE
237;60722;7;2019-08-03;2019-08-18;TRUE
27;60660;5;2018-04-06;2018-04-21;TRUE
897;32608;4;2020-11-29;2020-12-14;TRUE
852;111622;4;2020-08-11;2020-08-26;TRUE
817;31206;7;2023-10-21;2023-11-05;FALSE
187;67352;1;2018-09-03;2018-09-18;TRUE
746;70671;4;2022-03-29;2022-04-13;TRUE
399;83157;2;2021-02-13;2021-02-28;TRUE
459;19157;1;2017-09-28;2017-10-13;TRUE
901;56810;4;2021-09-22;2021-10-07;TRUE
186;20873;2;2018-11-08;2018-11-23;TRUE
297;96630;7;2019-12-26;2020-01-10;TRUE
347;79389;5;2019-02-02;2019-02-17;TRUE
932;65696;6;2021-07-29;2021-08-13;TRUE
998;73807;1;2020-10-31;2020-11-15;TRUE
504;234;3;2018-08-04;2018-08-19;TRUE
619;76572;3;2019-09-23;2019-10-08;TRUE
324;57481;3;2018-07-25;2018-08-09;TRUE
104;40910;7;2022-09-15;2022-09-30;TRUE
830;104210;7;2023-04-07;2023-04-22;TRUE
141;1189;4;2020-01-10;2020-01-25;TRUE
725;19319;1;2023-11-20;2023-12-05;TRUE
858;101876;5;2023-10-17;2023-11-01;FALSE
764;52509;7;2019-09-25;2019-10-10;TRUE
446;69670;4;2018-11-27;2018-12-12;TRUE
773;74078;5;2023-04-23;2023-05-08;TRUE
369;102057;4;2019-02-26;2019-03-13;TRUE
377;9603;6;2019-03-12;2019-03-27;TRUE
987;34955;1;2023-04-20;2023-05-05;TRUE
597;33501;5;2018-06-23;2018-07-08;TRUE
217;18818;5;2021-05-22;2021-06-06;TRUE
512;47435;7;2017-10-19;2017-11-03;TRUE
542;116780;2;2023-01-04;2023-01-19;TRUE
686;70760;3;2022-05-14;2022-05-29;TRUE
526;92949;1;2020-12-09;2020-12-24;TRUE
297;99851;5;2018-01-18;2018-02-02;TRUE
591;16413;1;2022-03-22;2022-04-06;TRUE
451;29899;6;2023-09-07;2023-09-22;FALSE
825;46673;5;2017-11-27;2017-12-12;TRUE
235;87528;2;2020-07-04;2020-07-19;TRUE
144;115817;4;2017-12-11;2017-12-26;TRUE
272;82638;5;2019-08-01;2019-08-16;TRUE
576;59401;5;2020-06-12;2020-06-27;TRUE
979;45016;4;2023-06-29;2023-07-14;TRUE
50;64857;1;2023-06-03;2023-06-18;TRUE
398;74045;5;2022-01-01;2022-01-16;TRUE
697;100864;5;2019-02-06;2019-02-21;TRUE
861;44731;2;2020-08-01;2020-08-16;TRUE
224;115077;7;2023-06-28;2023-07-13;TRUE
252;98189;5;2021-05-01;2021-05-16;TRUE
595;103725;3;2023-06-10;2023-06-25;TRUE
85;82584;1;2018-05-16;2018-05-31;TRUE
683;31236;2;2018-11-12;2018-11-27;TRUE
524;14426;2;2018-06-29;2018-07-14;TRUE
377;22254;4;2019-08-25;2019-09-09;TRUE
745;117406;7;2019-09-19;2019-10-04;TRUE
271;100850;4;2022-10-03;2022-10-18;TRUE
331;56859;1;2023-06-16;2023-07-01;TRUE
549;51875;7;2023-02-11;2023-02-26;TRUE
50;23986;2;2018-12-25;2019-01-09;TRUE
147;39283;5;2019-04-18;2019-05-03;TRUE
978;57067;1;2018-03-02;2018-03-17;TRUE
108;98906;6;2023-01-06;2023-01-21;TRUE
441;98;2;2023-10-31;2023-11-15;TRUE
525;41797;6;2019-10-23;2019-11-07;TRUE
526;102240;7;2021-09-11;2021-09-26;TRUE
436;34860;7;2020-08-10;2020-08-25;TRUE
868;48223;5;2021-03-06;2021-03-21;TRUE
614;30586;2;2020-06-18;2020-07-03;TRUE
395;67646;5;2019-01-29;2019-02-13;TRUE
740;54027;3;2020-05-28;2020-06-12;TRUE
913;22033;7;2021-05-05;2021-05-20;TRUE
748;45137;3;2018-08-08;2018-08-23;TRUE
335;63544;7;2022-05-14;2022-05-29;TRUE
121;112987;3;2021-10-08;2021-10-23;TRUE
488;23557;4;2019-07-26;2019-08-10;TRUE
366;49141;6;2018-12-25;2019-01-09;TRUE
710;90462;2;2019-11-06;2019-11-21;TRUE
6;21376;4;2023-05-16;2023-05-31;TRUE
52;24123;2;2021-08-17;2021-09-01;TRUE
450;46979;5;2019-05-30;2019-06-14;TRUE
536;35761;6;2018-09-13;2018-09-28;TRUE
687;20348;3;2019-04-06;2019-04-21;TRUE
81;56790;6;2019-12-27;2020-01-11;TRUE
178;48893;7;2020-01-18;2020-02-02;TRUE
172;106311;1;2019-12-29;2020-01-13;TRUE
600;76563;4;2019-11-01;2019-11-16;TRUE
416;52922;7;2022-04-05;2022-04-20;TRUE
832;44618;2;2018-10-17;2018-11-01;TRUE
362;78398;6;2019-07-12;2019-07-27;TRUE
632;40800;5;2019-03-23;2019-04-07;TRUE
221;6131;2;2023-11-07;2023-11-22;TRUE
317;9631;7;2021-04-07;2021-04-22;TRUE
130;49531;3;2023-09-12;2023-09-27;FALSE
963;60363;4;2021-01-10;2021-01-25;TRUE
788;52132;1;2020-07-12;2020-07-27;TRUE
850;112352;1;2019-10-05;2019-10-20;TRUE
474;78601;6;2020-01-16;2020-01-31;TRUE
282;117295;6;2021-09-14;2021-09-29;TRUE
82;52700;5;2019-04-08;2019-04-23;TRUE
196;34228;3;2018-08-06;2018-08-21;TRUE
155;49696;3;2023-05-24;2023-06-08;TRUE
191;35246;1;2021-07-03;2021-07-18;TRUE
874;45222;1;2019-12-28;2020-01-12;TRUE
609;94371;5;2019-07-29;2019-08-13;TRUE
263;108324;1;2019-04-10;2019-04-25;TRUE
501;34285;2;2018-07-05;2018-07-20;TRUE
905;59777;5;2022-12-05;2022-12-20;TRUE
847;51473;4;2022-01-31;2022-02-15;TRUE
551;86233;7;2023-06-27;2023-07-12;TRUE
896;101288;5;2023-10-04;2023-10-19;TRUE
84;58697;3;2018-04-13;2018-04-28;TRUE
603;107531;6;2022-05-28;2022-06-12;TRUE
807;9630;1;2022-02-15;2022-03-02;TRUE
284;88175;6;2020-10-17;2020-11-01;TRUE
375;60492;7;2018-11-04;2018-11-19;TRUE
686;92453;7;2020-06-13;2020-06-28;TRUE
368;69400;1;2019-07-03;2019-07-18;TRUE
228;34194;1;2019-09-21;2019-10-06;TRUE
253;115494;5;2022-05-05;2022-05-20;TRUE
392;100553;5;2017-10-06;2017-10-21;TRUE
483;86035;3;2023-10-14;2023-10-29;TRUE
680;66284;5;2022-09-06;2022-09-21;TRUE
437;76433;6;2020-07-25;2020-08-09;TRUE
42;89655;3;2019-04-05;2019-04-20;TRUE
685;96196;1;2018-10-12;2018-10-27;TRUE
179;102888;5;2019-10-11;2019-10-26;TRUE
934;32959;1;2021-10-21;2021-11-05;TRUE
715;54226;3;2023-01-09;2023-01-24;TRUE
63;14034;4;2021-06-06;2021-06-21;TRUE
278;5968;6;2018-01-29;2018-02-13;TRUE
12;37617;5;2019-07-01;2019-07-16;TRUE
33;108497;6;2021-07-01;2021-07-16;TRUE
321;89975;5;2021-12-23;2022-01-07;TRUE
269;22648;7;2018-05-25;2018-06-09;TRUE
958;23655;7;2023-08-03;2023-08-18;TRUE
714;89904;1;2020-10-10;2020-10-25;TRUE
911;6114;6;2020-06-07;2020-06-22;TRUE
31;21779;6;2020-06-26;2020-07-11;TRUE
935;56013;3;2021-06-16;2021-07-01;TRUE
930;79260;2;2023-08-13;2023-08-28;TRUE
721;115456;2;2019-03-04;2019-03-19;TRUE
492;17051;2;2021-04-04;2021-04-19;TRUE
120;86634;3;2022-03-13;2022-03-28;TRUE
946;17448;1;2023-12-09;2023-12-24;FALSE
850;97118;2;2019-01-29;2019-02-13;TRUE
938;99537;4;2020-05-11;2020-05-26;TRUE
694;43169;7;2018-03-07;2018-03-22;TRUE
142;75714;5;2021-05-22;2021-06-06;TRUE
696;118170;2;2020-08-25;2020-09-09;TRUE
136;49744;6;2019-04-05;2019-04-20;TRUE
553;49813;5;2019-09-21;2019-10-06;TRUE
318;45428;5;2017-12-30;2018-01-14;TRUE
806;113942;6;2017-10-11;2017-10-26;TRUE
163;85781;6;2020-01-27;2020-02-11;TRUE
735;33067;3;2023-04-25;2023-05-10;TRUE
79;81259;1;2021-02-20;2021-03-07;TRUE
552;113178;3;2023-03-23;2023-04-07;TRUE
229;89876;5;2018-09-26;2018-10-11;TRUE
984;67745;3;2022-08-08;2022-08-23;TRUE
915;106003;2;2020-10-15;2020-10-30;TRUE
696;112045;3;2020-09-03;2020-09-18;TRUE
491;70037;4;2019-12-27;2020-01-11;TRUE
102;14990;6;2019-01-05;2019-01-20;TRUE
890;88486;3;2019-09-22;2019-10-07;TRUE
649;94157;3;2020-06-28;2020-07-13;TRUE
447;16338;5;2022-01-28;2022-02-12;TRUE
312;26631;1;2023-08-27;2023-09-11;TRUE
201;41321;2;2020-12-11;2020-12-26;TRUE
494;91756;3;2022-05-11;2022-05-26;TRUE
14;108065;4;2020-10-24;2020-11-08;TRUE
787;24032;1;2018-10-02;2018-10-17;TRUE
531;79957;2;2018-12-01;2018-12-16;TRUE
856;38863;1;2018-12-01;2018-12-16;TRUE
90;38999;3;2023-07-03;2023-07-18;TRUE
802;114960;5;2023-03-01;2023-03-16;TRUE
569;791;4;2023-04-15;2023-04-30;TRUE
341;46200;5;2019-02-24;2019-03-11;TRUE
552;1348;1;2022-02-24;2022-03-11;TRUE
245;13080;2;2023-12-15;2023-12-30;TRUE
307;65886;3;2020-06-17;2020-07-02;TRUE
730;77375;6;2022-08-06;2022-08-21;TRUE
357;102701;1;2019-06-05;2019-06-20;TRUE
324;54222;3;2019-12-09;2019-12-24;TRUE
131;37324;4;2019-11-29;2019-12-14;TRUE
663;15611;6;2020-06-25;2020-07-10;TRUE
598;91317;2;2019-10-25;2019-11-09;TRUE
319;11704;5;2017-12-20;2018-01-04;TRUE
227;66069;5;2022-12-09;2022-12-24;TRUE
942;69753;7;2019-04-15;2019-04-30;TRUE
847;2465;4;2017-09-24;2017-10-09;TRUE
261;13979;6;2022-09-25;2022-10-10;TRUE
541;85344;2;2019-02-11;2019-02-26;TRUE
674;79721;7;2022-08-05;2022-08-20;TRUE
579;37598;3;2019-11-16;2019-12-01;TRUE
386;72458;7;2019-08-01;2019-08-16;TRUE
828;71050;1;2021-02-01;2021-02-16;TRUE
760;65065;5;2021-10-29;2021-11-13;TRUE
928;50558;3;2020-11-22;2020-12-07;TRUE
829;113448;2;2020-05-19;2020-06-03;TRUE
548;10355;4;2018-06-27;2018-07-12;TRUE
344;14495;3;2022-12-10;2022-12-25;TRUE
661;73430;3;2020-12-22;2021-01-06;TRUE
280;53432;1;2023-02-07;2023-02-22;TRUE
19;100582;7;2020-03-17;2020-04-01;TRUE
487;100175;6;2021-05-30;2021-06-14;TRUE
902;63482;3;2022-01-07;2022-01-22;TRUE
853;84663;4;2021-08-07;2021-08-22;TRUE
452;111768;7;2021-10-03;2021-10-18;TRUE
948;13431;5;2018-07-16;2018-07-31;TRUE
566;115850;5;2018-07-10;2018-07-25;TRUE
552;107874;3;2018-04-04;2018-04-19;TRUE
636;13307;6;2023-12-06;2023-12-21;FALSE
444;80297;4;2018-02-16;2018-03-03;TRUE
253;16870;7;2019-05-01;2019-05-16;TRUE
203;91935;5;2018-08-19;2018-09-03;TRUE
498;1502;7;2022-06-29;2022-07-14;TRUE
592;13005;7;2017-11-07;2017-11-22;TRUE
808;89298;7;2022-04-17;2022-05-02;TRUE
227;59379;7;2021-06-22;2021-07-07;TRUE
903;5994;7;2022-12-18;2023-01-02;TRUE
99;41650;6;2021-11-26;2021-12-11;TRUE
132;13888;5;2023-04-21;2023-05-06;TRUE
774;110875;3;2021-04-10;2021-04-25;TRUE
548;106810;6;2017-11-04;2017-11-19;TRUE
904;99570;7;2021-01-14;2021-01-29;TRUE
600;39567;6;2023-06-08;2023-06-23;TRUE
118;80425;5;2017-10-22;2017-11-06;TRUE
948;114821;3;2018-03-22;2018-04-06;TRUE
847;100785;2;2017-12-01;2017-12-16;TRUE
703;41605;3;2023-01-25;2023-02-09;TRUE
45;16602;2;2021-06-14;2021-06-29;TRUE
828;112205;4;2018-06-23;2018-07-08;TRUE
374;31105;1;2019-05-05;2019-05-20;TRUE
770;16136;6;2022-09-21;2022-10-06;TRUE
239;63331;7;2022-03-22;2022-04-06;TRUE
937;56835;1;2019-04-18;2019-05-03;TRUE
360;46200;5;2018-10-14;2018-10-29;TRUE
997;53429;4;2021-05-02;2021-05-17;TRUE
64;87199;4;2022-08-26;2022-09-10;TRUE
253;51300;5;2023-04-17;2023-05-02;TRUE
339;74060;7;2021-10-29;2021-11-13;TRUE
895;18214;1;2022-03-08;2022-03-23;TRUE
239;50309;2;2019-05-05;2019-05-20;TRUE
810;34756;3;2018-10-15;2018-10-30;TRUE
981;9231;5;2022-06-19;2022-07-04;TRUE
510;30564;6;2022-12-03;2022-12-18;TRUE
267;89108;2;2019-01-27;2019-02-11;TRUE
262;26668;1;2019-09-23;2019-10-08;TRUE
860;82152;6;2021-11-01;2021-11-16;TRUE
901;32928;7;2023-05-16;2023-05-31;TRUE
958;73721;7;2020-11-22;2020-12-07;TRUE
990;1359;3;2020-12-17;2021-01-01;TRUE
650;74393;4;2022-09-24;2022-10-09;TRUE
604;7284;7;2019-10-20;2019-11-04;TRUE
331;115254;2;2022-10-17;2022-11-01;TRUE
22;97375;7;2023-09-10;2023-09-25;TRUE
822;56475;6;2020-10-08;2020-10-23;TRUE
546;17244;6;2019-01-31;2019-02-15;TRUE
488;113581;2;2018-07-24;2018-08-08;TRUE
776;53531;7;2021-03-28;2021-04-12;TRUE
48;19975;2;2021-06-02;2021-06-17;TRUE
783;107791;5;2020-01-31;2020-02-15;TRUE
90;77864;4;2019-10-07;2019-10-22;TRUE
613;107211;2;2023-09-10;2023-09-25;FALSE
175;11239;6;2019-10-01;2019-10-16;TRUE
212;53809;4;2022-01-30;2022-02-14;TRUE
59;96191;7;2020-08-29;2020-09-13;TRUE
180;63595;3;2021-08-02;2021-08-17;TRUE
1000;70677;1;2019-12-27;2020-01-11;TRUE
23;82445;3;2018-02-02;2018-02-17;TRUE
73;35438;1;2018-01-13;2018-01-28;TRUE
291;6503;7;2018-03-14;2018-03-29;TRUE
859;15197;2;2023-11-10;2023-11-25;FALSE
757;93846;1;2018-09-15;2018-09-30;TRUE
65;19213;7;2020-08-28;2020-09-12;TRUE
922;86659;7;2020-07-13;2020-07-28;TRUE
106;27147;7;2021-12-29;2022-01-13;TRUE
742;93336;3;2020-07-13;2020-07-28;TRUE
459;27430;7;2022-09-11;2022-09-26;TRUE
960;17776;1;2023-10-16;2023-10-31;TRUE
58;63513;1;2022-08-22;2022-09-06;TRUE
11;53038;1;2022-11-05;2022-11-20;TRUE
991;66621;7;2018-08-04;2018-08-19;TRUE
613;49434;3;2022-02-11;2022-02-26;TRUE
827;48444;1;2020-06-22;2020-07-07;TRUE
484;76750;2;2018-05-03;2018-05-18;TRUE
787;42498;6;2023-02-17;2023-03-04;TRUE
1;43201;2;2021-08-08;2021-08-23;TRUE
664;74567;6;2018-12-04;2018-12-19;TRUE
886;110349;6;2018-09-17;2018-10-02;TRUE
587;81926;1;2021-12-08;2021-12-23;TRUE
348;80807;3;2020-08-30;2020-09-14;TRUE
875;36511;7;2022-12-02;2022-12-17;TRUE
78;35379;5;2018-08-05;2018-08-20;TRUE
466;62946;5;2022-12-15;2022-12-30;TRUE
512;19939;2;2020-04-29;2020-05-14;TRUE
496;93795;7;2021-06-11;2021-06-26;TRUE
951;23906;3;2023-02-16;2023-03-03;TRUE
992;29391;1;2019-01-04;2019-01-19;TRUE
297;66201;1;2018-07-21;2018-08-05;TRUE
790;31093;4;2021-09-09;2021-09-24;TRUE
774;29595;7;2019-06-02;2019-06-17;TRUE
738;5397;3;2022-03-03;2022-03-18;TRUE
778;1834;1;2020-10-30;2020-11-14;TRUE
397;42886;6;2018-09-11;2018-09-26;TRUE
373;63040;7;2018-06-12;2018-06-27;TRUE
753;78628;1;2020-05-18;2020-06-02;TRUE
943;111196;2;2022-09-21;2022-10-06;TRUE
155;116821;3;2021-11-08;2021-11-23;TRUE
703;110259;7;2020-11-25;2020-12-10;TRUE
851;26103;6;2019-03-16;2019-03-31;TRUE
453;94346;1;2020-10-15;2020-10-30;TRUE
38;90812;2;2020-01-13;2020-01-28;TRUE
38;82929;2;2023-10-10;2023-10-25;TRUE
455;8286;2;2022-02-28;2022-03-15;TRUE
340;17425;7;2020-07-11;2020-07-26;TRUE
286;27988;7;2021-05-03;2021-05-18;TRUE
617;98553;5;2021-08-09;2021-08-24;TRUE
917;114248;7;2023-11-03;2023-11-18;FALSE
315;35373;2;2021-11-12;2021-11-27;TRUE
115;76219;1;2020-04-15;2020-04-30;TRUE
909;115085;2;2023-08-12;2023-08-27;TRUE
191;40663;5;2019-11-18;2019-12-03;TRUE
218;86542;5;2019-02-02;2019-02-17;TRUE
383;96624;4;2021-07-23;2021-08-07;TRUE
463;61271;3;2017-12-18;2018-01-02;TRUE
438;12829;4;2019-02-18;2019-03-05;TRUE
392;10388;2;2017-10-01;2017-10-16;TRUE
97;103641;4;2021-12-16;2021-12-31;TRUE
999;92934;7;2021-12-20;2022-01-04;TRUE
310;79668;6;2019-02-17;2019-03-04;TRUE
617;59268;7;2019-12-27;2020-01-11;TRUE
881;98729;2;2020-04-14;2020-04-29;TRUE
529;115957;6;2023-09-17;2023-10-02;FALSE
163;32996;5;2019-01-10;2019-01-25;TRUE
868;28324;3;2020-05-15;2020-05-30;TRUE
312;88583;1;2022-01-06;2022-01-21;TRUE
944;40310;7;2023-02-05;2023-02-20;TRUE
60;57842;2;2021-04-05;2021-04-20;TRUE
407;52182;1;2017-10-18;2017-11-02;TRUE
874;21352;6;2023-11-13;2023-11-28;TRUE
238;72206;4;2019-10-25;2019-11-09;TRUE
527;105317;5;2018-12-09;2018-12-24;TRUE
821;76991;5;2021-09-27;2021-10-12;TRUE
568;109652;3;2019-10-28;2019-11-12;TRUE
563;111767;7;2021-08-03;2021-08-18;TRUE
563;41997;4;2022-11-01;2022-11-16;TRUE
178;111628;3;2022-10-10;2022-10-25;TRUE
703;85844;3;2021-02-09;2021-02-24;TRUE
611;18873;2;2018-01-18;2018-02-02;TRUE
509;107117;2;2019-06-26;2019-07-11;TRUE
670;33548;7;2022-01-12;2022-01-27;TRUE
606;67766;2;2018-03-23;2018-04-07;TRUE
587;96420;3;2017-12-15;2017-12-30;TRUE
677;63981;4;2019-06-14;2019-06-29;TRUE
874;36307;2;2022-05-27;2022-06-11;TRUE
296;7129;4;2019-03-14;2019-03-29;TRUE
293;119258;4;2021-08-21;2021-09-05;TRUE
954;81897;6;2023-04-24;2023-05-09;TRUE
864;5;4;2022-07-20;2022-08-04;TRUE
779;91213;4;2020-01-15;2020-01-30;TRUE
46;24891;5;2019-12-07;2019-12-22;TRUE
487;27239;1;2020-01-01;2020-01-16;TRUE
634;33282;7;2017-10-20;2017-11-04;TRUE
35;13935;4;2022-10-29;2022-11-13;TRUE
491;23740;7;2023-02-04;2023-02-19;TRUE
760;114190;4;2019-10-10;2019-10-25;TRUE
232;65786;4;2022-10-06;2022-10-21;TRUE
41;115443;4;2023-04-03;2023-04-18;TRUE
821;22899;6;2018-12-30;2019-01-14;TRUE
960;88121;4;2018-01-03;2018-01-18;TRUE
603;44505;2;2020-03-25;2020-04-09;TRUE
606;87958;2;2023-03-26;2023-04-10;TRUE
207;16270;6;2020-06-06;2020-06-21;TRUE
963;74502;2;2023-08-16;2023-08-31;TRUE
349;40374;2;2023-11-04;2023-11-19;TRUE
851;29921;4;2021-03-05;2021-03-20;TRUE
147;65673;4;2022-01-15;2022-01-30;TRUE
224;14823;6;2017-12-29;2018-01-13;TRUE
113;97106;7;2020-08-24;2020-09-08;TRUE
416;70904;7;2020-01-29;2020-02-13;TRUE
451;15262;2;2023-06-23;2023-07-08;TRUE
518;52556;5;2021-04-25;2021-05-10;TRUE
727;6207;2;2017-11-08;2017-11-23;TRUE
716;23589;7;2022-08-19;2022-09-03;TRUE
731;76624;2;2019-07-16;2019-07-31;TRUE
99;78326;5;2022-12-18;2023-01-02;TRUE
928;48493;5;2017-10-05;2017-10-20;TRUE
129;79644;7;2023-08-03;2023-08-18;TRUE
655;85974;6;2020-12-30;2021-01-14;TRUE
556;26991;4;2022-06-05;2022-06-20;TRUE
166;101650;5;2023-10-04;2023-10-19;TRUE
743;26410;2;2021-01-02;2021-01-17;TRUE
778;84182;6;2022-11-14;2022-11-29;TRUE
860;58765;6;2018-09-14;2018-09-29;TRUE
617;69741;1;2018-03-24;2018-04-08;TRUE
214;40453;5;2023-02-14;2023-03-01;TRUE
560;22059;3;2022-06-27;2022-07-12;TRUE
731;109422;2;2018-07-14;2018-07-29;TRUE
713;73002;2;2018-09-27;2018-10-12;TRUE
103;31458;1;2019-12-08;2019-12-23;TRUE
120;107579;1;2021-04-13;2021-04-28;TRUE
596;39053;6;2021-04-07;2021-04-22;TRUE
500;21200;5;2018-09-22;2018-10-07;TRUE
898;45052;1;2018-12-23;2019-01-07;TRUE
729;12969;3;2020-03-07;2020-03-22;TRUE
218;46992;3;2021-05-03;2021-05-18;TRUE
769;4777;1;2021-04-12;2021-04-27;TRUE
582;77672;4;2020-06-10;2020-06-25;TRUE
788;25586;5;2019-06-13;2019-06-28;TRUE
507;63567;5;2022-10-24;2022-11-08;TRUE
573;37922;6;2019-02-28;2019-03-15;TRUE
764;104284;3;2019-10-21;2019-11-05;TRUE
605;52904;6;2021-11-19;2021-12-04;TRUE
210;34715;5;2019-04-02;2019-04-17;TRUE
466;57010;1;2019-07-26;2019-08-10;TRUE
691;26216;6;2020-09-14;2020-09-29;TRUE
28;33013;7;2021-03-17;2021-04-01;TRUE
858;39362;6;2023-11-23;2023-12-08;FALSE
181;47790;2;2018-10-13;2018-10-28;TRUE
659;86335;7;2018-07-22;2018-08-06;TRUE
316;29283;4;2018-09-26;2018-10-11;TRUE
53;38326;2;2018-08-02;2018-08-17;TRUE
907;47252;2;2021-07-07;2021-07-22;TRUE
82;39103;1;2018-04-05;2018-04-20;TRUE
208;85650;4;2022-08-08;2022-08-23;TRUE
208;26484;3;2021-03-08;2021-03-23;TRUE
31;22443;7;2022-07-24;2022-08-08;TRUE
709;93562;2;2020-02-02;2020-02-17;TRUE
236;69366;7;2022-06-22;2022-07-07;TRUE
331;65327;5;2020-06-24;2020-07-09;TRUE
26;94684;2;2021-11-29;2021-12-14;TRUE
115;42723;2;2021-12-01;2021-12-16;TRUE
825;113908;2;2019-08-26;2019-09-10;TRUE
628;116160;3;2020-09-22;2020-10-07;TRUE
10;50858;1;2022-01-05;2022-01-20;TRUE
860;47502;4;2019-10-11;2019-10-26;TRUE
178;18604;7;2023-02-15;2023-03-02;TRUE
376;56975;6;2022-11-05;2022-11-20;TRUE
526;92375;5;2022-05-14;2022-05-29;TRUE
497;97595;6;2019-07-30;2019-08-14;TRUE
192;84720;3;2020-07-09;2020-07-24;TRUE
830;68166;6;2021-11-27;2021-12-12;TRUE
604;102493;5;2020-11-23;2020-12-08;TRUE
532;26874;6;2020-06-29;2020-07-14;TRUE
145;73089;4;2019-12-03;2019-12-18;TRUE
844;48265;5;2018-07-16;2018-07-31;TRUE
814;83807;4;2020-09-01;2020-09-16;TRUE
397;109780;4;2023-01-30;2023-02-14;TRUE
629;114288;7;2019-06-23;2019-07-08;TRUE
722;97901;6;2021-04-28;2021-05-13;TRUE
